PoreSizeDistribution_geometric_WtAvg_x,MUKEY,ksat_r_WtAvg,Ks_WtAvg,dbthirdbar_r_WtAvg,dbfifteenbar_r_WtAvg,ResidualWaterContent_WtAvg,Porosity_WtAvg,EffectivePorosity_WtAvg,BubblingPressure_Geometric_WtAvg,PoreSizeDistribution_geometric_WtAvg_y,AvaWaterCon,HydroGrp
0.28341,674512,38.46155,0.0059711,1.41,,0.02156,0.48212,0.46049,173.765,0.28341,0,D
0.195444175788,674513,2.59656952855,0.00152205649553,1.24790840983,,0.0732337808513,0.477275485992,0.438890880551,241.181087551,0.195444175788,0,B
0.20326995084,674514,1.29834279661,0.00244398242338,1.24917456512,,0.0709587348253,0.465275086637,0.419518560873,178.994329549,0.20326995084,0,D
0.0798,674515,3.952004,0.0015176,0.42,,0.00905333333333,0.13132,0.122826666667,46.7413333333,0.0798,0,D
0.1254,674516,6.210292,0.0023848,0.66,,0.0142266666667,0.20636,0.193013333333,73.4506666667,0.1254,0,D
0.2105875,674517,10.726868,0.003831575,1.0938,,0.023165,0.35904,0.3372325,130.1735,0.2105875,0,D
0.214727667922,674518,8.29477024181,0.00381038983954,1.34188305757,,0.0315600945029,0.471401696438,0.439635121037,235.243374679,0.214727667922,0,B
0.150169414901,674519,0.734734788536,0.00052748470755,0.852424209576,,0.0790315568192,0.476680631011,0.411514316811,329.675728871,0.150169414901,0,C
0.178204656423,674520,4.66328313658,0.00199265099743,1.31294031742,,0.0581746873853,0.4779651275,0.427324091768,274.384206556,0.178204656423,0,C
0.214270325523,674521,2.80127917715,0.00279659246278,1.29322291782,,0.033196365413,0.442824659054,0.409396823999,206.850620869,0.214270325523,0,B
0.20388569194,674522,4.43711231689,0.00264564879463,0.869862631638,,0.0591120445344,0.383174089069,0.347460990983,170.389849098,0.20388569194,0,B
0.234840325198,674523,8.69881058844,0.00374923683755,1.15808931736,,0.0308603416254,0.474278243625,0.443568745565,221.003769112,0.234840325198,0,B
